"artefact","file","sequence_index","Ra","Rq","PV","step_height","L2_to_mean"
"spherical","13333.png",13333,0.232735874027573,0.274089568435658,1.0902977981719,NA,0.234102753092323
"spherical","13575.png",13575,0.23460290812669,0.275734536484092,1.10924915250457,NA,0.218698425367918
"spherical","13818.png",13818,0.236734619955608,0.277647631581084,1.15463089028652,NA,0.230955114610712
"spherical","14060.png",14060,0.237163681147021,0.278017911990806,1.11738877850055,NA,0.244025449401842
"spherical","14302.png",14302,0.235240890091795,0.276330215644053,1.12803148328882,NA,0.228752263839391
"spherical","14545.png",14545,0.236960174176411,0.277814350647953,1.1301818773957,NA,0.239700654093463
"spherical","14787.png",14787,0.23622563272098,0.277140891441054,1.11028957466904,NA,0.243460005397426
"spherical","15030.png",15030,0.236713901560355,0.277680435850143,1.1063213446422,NA,0.235307142310089
"spherical","15272.png",15272,0.235368777722123,0.276113747774603,1.14141440586885,NA,0.243557998897518
"spherical","15515.png",15515,0.234813063724112,0.275949131380699,1.10734461408584,NA,0.24464576250545
"spherical","15757.png",15757,0.235194633887692,0.276267687924107,1.10056583489767,NA,0.225022280262691
"spherical","15999.png",15999,0.236094101993691,0.277027177096333,1.08371429978318,NA,0.227939025157091
"spherical","16242.png",16242,0.235467451368849,0.276514500567661,1.11965794166871,NA,0.230357497696619
"spherical","16484.png",16484,0.235706239790017,0.276782647333093,1.10391601632891,NA,0.221947658779448
"spherical","16727.png",16727,0.23697506413242,0.277802811019262,1.12267439627833,NA,0.234978701522025
"spherical","16969.png",16969,0.235818938782881,0.276635042342199,1.13327266595596,NA,0.231563473402852
"spherical","17211.png",17211,0.23367755360439,0.274859792890307,1.10653161520787,NA,0.221236847296413
"spherical","17454.png",17454,0.235906270352315,0.276772526628171,1.10162444799074,NA,0.248724021545806
"spherical","17696.png",17696,0.235378835107581,0.276558073765752,1.11471866289527,NA,0.22560704371941
"spherical","17939.png",17939,0.235047505683072,0.276102238541281,1.11096786069924,NA,0.249657817081184
"spherical","18181.png",18181,0.23402996363214,0.275272570845811,1.10021435273205,NA,0.247675202299905
"spherical","18423.png",18423,0.235842307593161,0.276831676905661,1.12656930444395,NA,0.234300395393494
"spherical","18666.png",18666,0.235641409475387,0.276593372720113,1.0964837640751,NA,0.252061996052871
"spherical","18908.png",18908,0.235280556970631,0.276324268044618,1.10077118293632,NA,0.248333986138238
"spherical","19151.png",19151,0.236803852871493,0.277719346698009,1.10127844080346,NA,0.23980652110388
"spherical","19393.png",19393,0.233637346442329,0.274763006020466,1.10013129852524,NA,0.25150021300137
"spherical","19636.png",19636,0.232574153583789,0.273471754574397,1.11965257492066,NA,0.231576529809781
"spherical","19878.png",19878,0.23556545299325,0.276537289757882,1.12088473279028,NA,0.238068182918404
"spherical","20120.png",20120,0.235472229552203,0.276583340235805,1.12341739726648,NA,0.236707604846446
"spherical","20363.png",20363,0.236196019242689,0.277078952408629,1.12087128459601,NA,0.254004388350577
"spherical","20605.png",20605,0.236080796076458,0.277053108331847,1.11150851828604,NA,0.239368739741908
"spherical","20848.png",20848,0.236405362838675,0.277310756466286,1.12834383337575,NA,0.251372334167137
"spherical","21090.png",21090,0.235125297352396,0.27608413007348,1.11369107337254,NA,0.258335043127728
"spherical","21332.png",21332,0.233581963468073,0.274746090335336,1.13248392475693,NA,0.237487582505833
"spherical","21575.png",21575,0.233926281407686,0.275033050744104,1.12386961492508,NA,0.235524790545665
"spherical","21817.png",21817,0.233524158199569,0.274737441202157,1.09431109740922,NA,0.258683023329954
"spherical","22060.png",22060,0.23714346662454,0.277949766569895,1.13692685954076,NA,0.246241253572478
"spherical","22302.png",22302,0.237211584822537,0.278071364317948,1.1354027534604,NA,0.253417055589999
"spherical","22545.png",22545,0.236009188510506,0.277166114918237,1.10971610749584,NA,0.242395915293613
"spherical","22787.png",22787,0.236478502274684,0.277441523346791,1.10536536292209,NA,0.24882453802397
"spherical","23029.png",23029,0.236246995805045,0.277362903135565,1.10419819687996,NA,0.245098916435452
"spherical","23272.png",23272,0.235502549394474,0.276461847873577,1.12464679857494,NA,0.249000139304334
"spherical","23514.png",23514,0.23574756149537,0.276752150073091,1.097332570175,NA,0.264144895565968
"spherical","23757.png",23757,0.235376613402978,0.276359610325677,1.14273696973299,NA,0.261974227710509
"spherical","23999.png",23999,0.235804443313716,0.276759814996836,1.08907256562265,NA,0.256083721535503
